Date,Weekly Average
160012800000,19270.7175
160099200000,20392.405
160185600000,21482.9725
160272000000,21671.02
160358400000,22062.28
160444800000,21307.002500000002
160531200000,20139.8575
160617600000,19939.072500000002
160704000000,19678.7975
160790400000,19963.5
160876800000,19745.417499999996
160963200000,19218.307500000003
161049600000,19189.6275
161136000000,18854.4125
161222400000,18942.3875
161308800000,19180.74
161395200000,19082.6375
161481600000,18884.695
161568000000,19009.1575
161654400000,19376.9975
161740800000,19188.05
161827200000,19373.214999999997
161913600000,19588.377500000002
162000000000,19344.245
162086400000,19171.325
162172800000,19341.4
162259200000,19983.125
162345600000,20147.92
162432000000,20107.1325
162518400000,19719.895
162604800000,19453.1425
162691200000,19432.395
162777600000,19279.27
162864000000,19079.989999999998
162950400000,19104.93
163036800000,19058.505
163123200000,19393.6875
163209600000,19112.295
163296000000,19205.24
163382400000,19410.4575
163468800000,19418.395
163555200000,19219.385000000002
163641600000,19103.2725
163728000000,19026.5725
163814400000,19184.61
163900800000,19384.95
163987200000,19414.5675
164073600000,19765.885000000002
164160000000,20480.255
164246400000,20534.7325
164332800000,20409.26
164419200000,20760.129999999997
164505600000,20720.8425
164592000000,20550.5225
164678400000,20501.275
164764800000,20370.6725
164851200000,20196.055
164937600000,20709.6625
165024000000,21252.2975
165110400000,21114.0875
165196800000,20737.842500000002
165283200000,19251.4025
165369600000,17160.9875
165456000000,16869.2725
165542400000,17182.34
165628800000,16908.1375
165715200000,16581.572500000002
165801600000,16489.1125
165888000000,16795.175000000003
165974400000,16739.465
166060800000,16628.9775
166147200000,16737.5125
166233600000,16694.012499999997
166320000000,16478.56
166406400000,15963.9475
166492800000,15984.965
166579200000,16424.3175
166665600000,16618.185
166752000000,16532.625
166838400000,16516.7275
166924800000,16471.8475
167011200000,16280.997500000001
167097600000,16325.855
167184000000,16820.9625
167270400000,17080.477499999997
167356800000,16991.079999999998
167443200000,17006.2625
167529600000,17017.9975
167616000000,17091.0625
167702400000,17017.1725
167788800000,16936.66
167875200000,17023.307500000003
167961600000,17192.7175
168048000000,17143.9425
168134400000,17138.6325
168220800000,17102.155
168307200000,17515.9425
168393600000,17906.965000000004
168480000000,17572.67
168566400000,17012.0325
168652800000,16696.1725
168739200000,16760.52
168825600000,16562.542500000003
168912000000,16698.2275
168998400000,16842.205
169084800000,16768.62
169171200000,16821.6675
169257600000,16815.3125
169344000000,16811.7
169430400000,16871.755
169516800000,16797.7375
169603200000,16625.9725
169689600000,16583.5275
169776000000,16562.825
169862400000,16565.9925
169948800000,16571.3825
170035200000,16659.492499999997
170121600000,16682.91
170208000000,16792.635000000002
170294400000,16828.7575
170380800000,16875.625
170467200000,16945.947500000002
170553600000,17039.912500000002
170640000000,17202.3875
170726400000,17316.260000000002
170812800000,17674.875
170899200000,18449.7425
170985600000,19372.687499999996
171072000000,20507.745
171158400000,20856.5025
171244800000,21036.042500000003
171331200000,21202.305
171417600000,20966.7275
171504000000,20900.0625
171590400000,21839.002500000002
171676800000,22810.8375
171763200000,22715.5775
171849600000,22825.6175
171936000000,22793.9575
172022400000,22952.4025
172108800000,23050.637499999997
172195200000,23029.6725
172281600000,23041.055
172368000000,23423
172454400000,23217.5075
172540800000,22996.820000000003
172627200000,23357.670000000002
172713600000,23709.655000000002
172800000000,23460.387499999997
172886400000,23400.12
172972800000,23109.225000000002
173059200000,22870.452500000003
173145600000,23024.752500000002
173232000000,23080.817499999997
173318400000,22364.3975
173404800000,21703.045000000002
173491200000,21748.46
173577600000,21841.39
173664000000,21700.6
173750400000,21956.58
173836800000,23237.7925
173923200000,24148.96
174009600000,24112.0425
174096000000,24626.7975
174182400000,24572.094999999998
174268800000,24519.1925
174355200000,24673.5975
174441600000,24170.905
174528000000,24082.5
174614400000,23524.7575
174700800000,23070.559999999998
174787200000,23365.2725
174873600000,23512.925
174960000000,23313.6575
175046400000,23447.6425
175132800000,23521.9775
175219200000,22816.935
175305600000,22316.997499999998
175392000000,22407.030000000002
175478400000,22425.1075
175564800000,22273.07
175651200000,21942.75
175737600000,20986.075
175824000000,20107.4425
175910400000,20264.489999999998
175996800000,21218.36
176083200000,23106.3525
176169600000,24786.4925
176256000000,24512.4975
176342400000,24643.71
176428800000,26260.1875
176515200000,27151.3675
176601600000,27524.42
176688000000,27821.587499999998
176774400000,27891.0325
176860800000,27707.1575
176947200000,27850.345
177033600000,27781.0475
177120000000,27465.2075
177206400000,27760.7925
177292800000,27406.24
177379200000,27134.4375
177465600000,27874.940000000002
177552000000,28311.9525
177638400000,28165.5725
177724800000,28489.517499999998
177811200000,28252.760000000002
177897600000,27918.275
177984000000,28018.175000000003
178070400000,28228.895
178156800000,28024.22
178243200000,27951.775
178329600000,27964.682500000003
178416000000,28148.035
178502400000,28975.274999999998
178588800000,29994.4425
178675200000,30052.975
178761600000,30177.875
178848000000,30451.692499999997
178934400000,30389.905
179020800000,30317.434999999998
179107200000,29822.91
179193600000,29848.015
179280000000,29527.659999999996
179366400000,28534.762499999997
179452800000,27751.3775
179539200000,27525.690000000002
179625600000,27633.887499999997
179712000000,27511.085
